1;
10;
7;
10;
6;
6;
12;
12;
9;
2;
5;
4;
5;
4;
6;
4;
4;
9;
7;
12;
17;
10;
17;
5;
11;
3;
12;
16;
7;
7;
2;
6;
5;
5;
26;
5;
10;
2;
6;
11;
2;
6;
14;
19;
5;
5;
2;
5;
6;
5;
6;
5;
3;
1;
18;
3;
4;
2;
2;
4;
3;
5;
8;
16;
11;
2;
3;
5;
28;
4;
26;
14;
8;
3;
8;
2;
3;
8;
2;
2;
4;
7;
18;
3;
3;
5;
3;
19;
17;
24;
7;
34;
10;
12;
4;
13;
4;
4;
6;
3;
2;
1;
12;
17;
10;
4;
3;
3;
3;
8;
9;
16;
2;
8;
5;
10;
2;
5;
2;
5;
8;
7;
8;
6;
6;
5;
24;
14;
5;
4;
15;
2;
11;
16;
24;
7;
4;
16;
4;
10;
4;
2;
5;
5;
6;
10;
3;
5;
4;
5;
2;
12;
18;
1;
6;
7;
7;
14;
13;
2;
11;
6;
6;
2;
2;
8;
3;
7;
12;
16;
5;
1;
12;
19;
25;
23;
31;
21;
6;
5;
7;
6;
47;
16;
6;
10;
8;
16;
3;
4;
8;
7;
16;
2;
9;
22;
3;
21;
4;
25;
8;
6;
4;
4;
4;
7;
4;
8;
11;
2;
6;
5;
23;
6;
32;
9;
8;
9;
16;
2;
14;
6;
11;
5;
8;
12;
2;
3;
6;
4;
3;
2;
5;
6;
3;
10;
3;
5;
7;
4;
4;
15;
6;
7;
23;
2;
21;
3;
7;
7;
5;
18;
4;
23;
4;
4;
2;
6;
7;
5;
12;
5;
5;
15;
16;
3;
4;
4;
2;
5;
5;
3;
10;
7;
8;
7;
3;
13;
15;
6;
2;
5;
2;
43;
3;
6;
3;
8;
15;
10;
17;
19;
5;
7;
2;
13;
3;
4;
6;
32;
5;
8;
9;
2;
15;
9;
22;
2;
5;
4;
1;
21;
15;
8;
8;
5;
13;
4;
5;
11;
10;
39;
5;
16;
22;
21;
8;
3;
22;
13;
10;
22;
2;
4;
15;
4;
7;
34;
4;
8;
6;
2;
14;
7;
3;
13;
2;
14;
7;
5;
24;
4;
16;
8;
17;
4;
26;
4;
33;
5;
3;
5;
18;
16;
2;
10;
5;
2;
13;
20;
10;
3;
17;
3;
5;
10;
2;
15;
2;
11;
7;
4;
5;
9;
7;
3;
7;
2;
30;
5;
11;
7;
2;
7;
1;
3;
7;
6;
8;
24;
26;
7;
9;
34;
3;
12;
10;
3;
7;
36;
13;
5;
6;
2;
6;
16;
8;
27;
2;
13;
6;
8;
6;
17;
10;
3;
25;
5;
9;
3;
3;
5;
13;
5;
4;
7;
10;
3;
18;
2;
5;
14;
13;
3;
5;
13;
5;
5;
11;
8;
4;
4;
6;
5;
6;
8;
8;
19;
5;
2;
3;
10;
3;
12;
15;
6;
4;
15;
3;
6;
4;
10;
17;
2;
3;
4;
11;
20;
4;
6;
9;
9;
2;
18;
12;
3;
11;
15;
11;
19;
4;
5;
3;
4;
5;
13;
4;
2;
17;
3;
11;
4;
13;
4;
7;
10;
11;
9;
11;
2;
17;
12;
3;
20;
4;
6;
5;
3;
6;
8;
8;
3;
6;
8;
3;
16;
19;
4;
5;
16;
4;
8;
7;
2;
4;
3;
2;
6;
8;
4;
10;
2;
3;
5;
9;
4;
4;
7;
2;
4;
8;
5;
14;
4;
4;
10;
2;
3;
4;
5;
6;
15;
8;
7;
5;
20;
3;
2;
2;
5;
10;
5;
7;
18;
6;
9;
12;
6;
5;
4;
2;
4;
11;
19;
5;
5;
2;
6;
7;
8;
5;
13;
11;
3;
7;
13;
7;
5;
3;
4;
2;
2;
25;
16;
13;
12;
15;
17;
3;
5;
11;
2;
4;
6;
4;
3;
17;
17;
15;
11;
2;
5;
2;
23;
12;
8;
5;
6;
4;
10;
9;
5;
13;
4;
3;
13;
6;
9;
16;
4;
5;
5;
5;
12;
17;
4;
7;
3;
4;
14;
9;
2;
4;
2;
15;
10;
2;
6;
9;
18;
6;
2;
5;
4;
25;
10;
2;
3;
12;
4;
19;
13;
2;
2;
3;
3;
11;
5;
2;
15;
4;
1;
6;
15;
11;
7;
2;
4;
8;
5;
6;
4;
4;
2;
14;
4;
5;
5;
17;
5;
13;
24;
8;
2;
7;
11;
5;
17;
5;
11;
2;
8;
5;
5;
2;
11;
9;
8;
16;
15;
18;
6;
7;
18;
16;
3;
8;
21;
7;
5;
8;
3;
11;
5;
6;
3;
4;
4;
8;
18;
15;
5;
19;
25;
10;
8;
19;
4;
3;
4;
17;
3;
3;
24;
5;
6;
11;
6;
4;
6;
2;
9;
3;
17;
15;
11;
6;
8;
9;
4;
5;
5;
6;
3;
5;
4;
4;
8;
9;
10;
3;
7;
7;
2;
11;
9;
5;
3;
1;
5;
5;
8;
2;
2;
6;
3;
4;
6;
7;
5;
6;
14;
3;
4;
1;
4;
9;
6;
25;
3;
2;
5;
4;
3;
6;
3;
8;
15;
5;
33;
13;
3;
5;
5;
1;
5;
6;
6;
3;
8;
14;
4;
14;
3;
8;
3;
25;
22;
5;
3;
13;
2;
7;
9;
7;
8;
6;
6;
3;
5;
20;
5;
5;
18;
8;
13;
5;
5;
4;
7;
9;
5;
4;
2;
