0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
0;162;
1;164;
0;162;
2;166;
2;166;
0;162;
2;166;
0;162;
0;162;
0;162;
0;162;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
0;162;
1;164;
1;164;
1;164;
2;166;
1;164;
1;164;
1;164;
1;164;
2;167;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
1;164;
1;166;
1;164;
1;164;
2;166;
0;162;
1;164;
3;168;
2;166;
1;164;
3;168;
1;164;
1;164;
0;162;
1;164;
1;164;
1;164;
2;166;
2;166;
1;165;
1;165;
1;165;
1;165;
2;166;
1;165;
1;165;
1;165;
0;162;
2;167;
1;165;
1;165;
2;167;
4;170;
1;165;
2;167;
1;165;
2;166;
1;166;
2;166;
0;162;
1;166;
2;166;
0;162;
2;166;
4;171;
1;164;
4;171;
1;164;
1;165;
2;166;
4;171;
2;166;
0;162;
3;169;
3;169;
4;171;
2;167;
4;173;
1;165;
4;171;
4;171;
2;167;
3;169;
3;169;
5;173;
3;169;
4;170;
4;172;
3;169;
4;173;
4;172;
2;169;
4;171;
6;174;
5;173;
5;175;
2;168;
5;173;
2;169;
6;176;
3;170;
5;174;
3;169;
3;171;
6;177;
6;176;
6;176;
4;171;
3;171;
2;169;
2;170;
6;176;
3;171;
2;170;
3;171;
2;170;
3;171;
2;170;
5;175;
3;172;
2;170;
4;174;
4;173;
4;173;
2;170;
4;173;
2;170;
4;173;
5;176;
2;171;
4;174;
4;175;
2;171;
2;171;
5;176;
3;173;
7;180;
3;173;
3;173;
3;173;
3;173;
3;173;
3;173;
4;175;
4;175;
4;175;
4;175;
4;175;
3;173;
3;173;
3;173;
4;175;
4;175;
5;177;
4;175;
5;178;
3;173;
5;178;
5;177;
3;174;
4;176;
4;176;
4;176;
3;173;
3;173;
3;174;
4;177;
4;176;
3;173;
4;176;
3;174;
4;176;
3;174;
4;175;
4;177;
4;176;
4;176;
4;176;
5;178;
4;176;
5;179;
6;180;
5;180;
5;179;
5;179;
5;179;
5;179;
5;179;
6;181;
5;179;
6;181;
6;181;
6;182;
5;179;
7;183;
6;181;
7;184;
6;181;
6;182;
6;181;
6;181;
6;181;
5;179;
7;183;
5;179;
5;179;
5;179;
5;179;
7;183;
6;182;
6;181;
8;185;
6;181;
6;181;
5;179;
7;183;
7;183;
6;181;
7;183;
5;179;
6;181;
7;183;
6;182;
5;180;
8;185;
5;179;
7;183;
7;183;
5;179;
7;183;
5;179;
6;181;
7;183;
7;184;
6;181;
7;183;
5;179;
5;182;
7;183;
7;183;
7;183;
8;186;
9;187;
7;185;
7;183;
7;185;
5;182;
7;184;
5;182;
7;183;
5;182;
9;187;
5;182;
5;182;
6;184;
5;182;
5;182;
11;191;
5;182;
5;182;
5;182;
5;182;
5;182;
5;182;
6;184;
5;182;
6;185;
6;184;
6;184;
5;182;
5;183;
5;182;
5;182;
7;186;
5;182;
7;186;
7;186;
7;186;
5;182;
7;187;
5;182;
8;189;
5;182;
6;184;
6;184;
6;184;
11;195;
6;184;
6;184;
7;186;
7;186;
8;188;
5;182;
5;182;
7;186;
8;188;
6;184;
8;189;
8;189;
8;189;
8;189;
8;189;
7;186;
8;188;
8;189;
9;190;
8;189;
9;191;
9;191;
8;188;
10;192;
9;190;
10;192;
8;188;
9;191;
9;190;
9;191;
9;191;
10;193;
9;190;
9;191;
9;191;
8;188;
8;188;
9;192;
10;193;
8;189;
8;189;
8;189;
11;194;
8;189;
10;192;
10;193;
8;188;
9;190;
9;190;
9;191;
9;191;
10;192;
10;193;
9;190;
9;192;
10;193;
8;190;
10;192;
11;194;
9;192;
11;196;
14;202;
11;194;
12;198;
10;192;
8;189;
11;196;
11;194;
8;190;
9;192;
11;196;
12;197;
14;202;
11;196;
9;191;
10;194;
9;190;
13;198;
8;191;
12;199;
9;192;
13;198;
12;198;
12;198;
12;198;
11;196;
12;198;
12;198;
12;198;
12;198;
13;200;
13;200;
16;206;
11;196;
12;198;
12;198;
12;198;
13;199;
12;198;
14;202;
13;200;
14;203;
12;198;
13;199;
12;198;
15;203;
12;198;
13;199;
16;206;
11;196;
13;200;
12;198;
12;199;
11;198;
14;203;
14;202;
14;202;
16;206;
17;208;
14;202;
12;198;
14;202;
14;202;
15;205;
12;199;
14;203;
14;203;
12;199;
16;209;
16;207;
16;206;
14;204;
14;203;
17;209;
13;202;
13;203;
15;205;
15;206;
15;206;
14;202;
13;200;
16;206;
16;208;
15;207;
17;209;
17;210;
15;205;
17;209;
15;204;
13;203;
15;206;
17;209;
15;205;
17;210;
15;206;
16;207;
12;198;
18;211;
16;209;
17;210;
15;205;
15;207;
15;204;
18;211;
17;209;
15;207;
15;205;
20;217;
17;209;
13;200;
21;217;
16;209;
16;209;
15;207;
14;205;
17;211;
17;211;
17;211;
16;210;
16;209;
16;209;
15;207;
16;209;
17;211;
17;212;
16;209;
17;211;
17;211;
18;213;
18;213;
16;207;
18;213;
16;210;
17;211;
20;217;
14;202;
18;213;
17;211;
16;210;
17;211;
17;211;
16;211;
19;215;
18;213;
18;213;
18;213;
18;214;
19;215;
19;215;
18;215;
18;213;
19;215;
21;220;
18;213;
19;216;
17;212;
19;217;
19;215;
18;213;
18;213;
22;223;
21;222;
21;219;
19;215;
20;218;
23;225;
21;219;
20;219;
22;221;
19;215;
19;215;
19;215;
19;216;
19;216;
23;225;
23;224;
22;223;
20;217;
20;217;
20;218;
21;222;
22;221;
20;219;
23;226;
23;224;
20;217;
19;216;
18;215;
20;217;
19;215;
21;221;
24;225;
20;219;
23;225;
24;227;
23;225;
22;223;
24;227;
24;227;
21;221;
23;224;
23;226;
20;219;
22;226;
24;228;
22;222;
24;228;
21;221;
20;219;
25;230;
22;224;
22;222;
25;230;
25;230;
24;227;
22;223;
23;223;
18;213;
22;221;
25;231;
26;229;
26;232;
18;213;
26;233;
28;238;
29;241;
19;215;
22;224;
28;235;
30;242;
28;235;
22;224;
24;227;
26;234;
26;231;
18;213;
27;233;
23;226;
25;229;
24;232;
26;234;
26;231;
26;231;
26;231;
25;233;
29;237;
24;230;
26;229;
26;231;
32;246;
25;234;
26;231;
26;235;
23;229;
24;230;
32;246;
30;239;
32;246;
32;247;
29;238;
24;230;
28;239;
32;246;
24;230;
25;233;
27;234;
27;233;
25;232;
26;232;
25;232;
25;232;
27;234;
26;235;
29;237;
26;233;
27;234;
27;234;
33;247;
26;232;
27;234;
26;235;
25;233;
25;233;
26;232;
24;230;
27;237;
26;235;
28;236;
28;240;
26;235;
34;248;
26;235;
25;233;
24;231;
25;233;
24;230;
29;241;
33;250;
25;233;
31;244;
27;236;
29;241;
25;233;
30;243;
25;232;
30;243;
32;247;
30;244;
30;244;
30;244;
25;233;
27;237;
31;246;
24;232;
30;244;
30;244;
29;241;
24;233;
30;245;
30;244;
30;244;
32;246;
31;246;
26;236;
30;244;
25;235;
31;246;
31;246;
27;238;
30;243;
31;246;
30;242;
30;243;
26;238;
26;236;
33;250;
27;238;
32;248;
33;250;
33;250;
28;240;
31;246;
27;238;
34;252;
33;250;
27;238;
34;252;
27;239;
28;240;
34;252;
28;240;
28;240;
29;242;
34;253;
34;253;
28;240;
34;253;
28;240;
27;238;
34;253;
35;255;
29;242;
37;258;
35;254;
35;254;
28;241;
35;254;
28;241;
27;239;
28;241;
28;240;
35;254;
28;242;
28;240;
35;255;
36;256;
34;253;
37;259;
36;256;
36;256;
32;251;
36;256;
35;254;
32;251;
29;243;
36;256;
35;255;
39;262;
35;255;
34;253;
39;262;
34;253;
34;253;
34;253;
35;255;
34;253;
36;256;
34;253;
35;255;
35;255;
34;253;
34;253;
35;255;
34;253;
36;257;
36;257;
36;257;
34;253;
35;255;
36;257;
40;264;
41;267;
43;270;
40;265;
34;254;
42;268;
34;253;
40;265;
38;261;
42;268;
35;255;
35;255;
37;260;
37;260;
42;268;
36;257;
35;255;
43;270;
35;256;
36;257;
34;253;
38;263;
34;254;
37;260;
42;268;
44;273;
37;261;
42;269;
34;253;
37;261;
39;265;
45;275;
46;277;
39;265;
37;260;
43;270;
37;260;
38;263;
42;268;
40;265;
43;271;
34;254;
36;257;
43;270;
43;271;
43;270;
40;265;
39;263;
40;267;
43;270;
39;265;
43;270;
35;257;
41;267;
40;267;
43;270;
45;274;
41;269;
38;264;
41;269;
44;273;
40;267;
40;268;
40;267;
39;265;
44;272;
43;270;
45;275;
44;272;
41;269;
44;272;
44;273;
41;269;
39;267;
45;274;
44;272;
45;274;
45;274;
41;270;
39;266;
39;267;
45;274;
39;266;
40;269;
46;276;
42;271;
42;271;
41;270;
41;270;
42;271;
42;274;
39;266;
39;266;
46;276;
47;279;
46;278;
41;270;
44;272;
41;270;
44;276;
43;274;
45;275;
43;274;
43;274;
41;272;
43;274;
46;277;
41;271;
46;277;
42;273;
43;274;
44;276;
43;274;
44;276;
44;276;
44;276;
44;276;
44;276;
43;274;
44;276;
44;278;
43;274;
43;274;
44;276;
44;276;
43;274;
44;276;
44;276;
45;278;
45;279;
44;277;
44;277;
44;278;
45;279;
45;278;
45;279;
44;277;
43;275;
44;276;
46;280;
43;274;
43;274;
43;274;
45;280;
46;280;
43;274;
45;281;
43;274;
44;278;
46;282;
44;278;
44;277;
43;274;
44;277;
44;278;
45;280;
46;281;
45;279;
45;280;
45;280;
45;280;
45;279;
45;279;
44;277;
45;279;
48;286;
45;279;
45;279;
45;279;
44;277;
46;280;
44;277;
47;284;
47;284;
45;280;
47;284;
46;282;
44;279;
45;280;
44;277;
45;279;
46;282;
44;277;
44;277;
46;282;
44;277;
46;282;
48;287;
47;284;
44;277;
50;290;
48;286;
45;279;
47;284;
46;281;
46;282;
46;282;
50;290;
48;286;
45;279;
44;279;
51;292;
44;279;
49;288;
48;286;
48;288;
48;288;
44;277;
46;282;
45;280;
53;296;
48;289;
48;289;
47;285;
51;293;
50;291;
53;296;
50;290;
46;282;
47;284;
48;289;
48;288;
48;289;
45;279;
52;294;
51;292;
49;291;
46;282;
47;285;
54;298;
50;293;
50;293;
54;298;
52;296;
50;293;
50;293;
51;295;
45;283;
53;297;
56;302;
53;296;
53;296;
51;295;
51;295;
48;286;
53;296;
50;293;
49;291;
51;293;
55;300;
51;293;
51;296;
51;295;
54;299;
52;297;
52;297;
54;299;
47;284;
52;297;
53;296;
47;284;
52;297;
55;300;
52;295;
52;296;
53;297;
55;301;
55;301;
52;295;
47;284;
54;300;
47;284;
52;297;
54;298;
53;298;
52;295;
49;289;
52;295;
52;295;
49;291;
49;291;
53;296;
53;296;
52;295;
52;297;
52;295;
55;300;
54;301;
48;287;
47;285;
48;287;
47;285;
53;296;
56;306;
47;285;
54;302;
53;299;
47;285;
55;303;
56;305;
54;302;
54;301;
56;303;
55;301;
49;288;
48;286;
53;296;
53;296;
55;301;
51;293;
54;301;
55;303;
54;302;
57;306;
56;304;
50;290;
48;287;
50;290;
47;285;
56;303;
56;304;
52;294;
56;304;
56;304;
53;297;
57;305;
56;304;
50;291;
56;303;
56;304;
56;302;
57;306;
50;292;
50;292;
56;303;
57;307;
55;302;
58;308;
52;294;
58;308;
58;308;
56;304;
57;305;
53;296;
53;296;
53;296;
57;307;
56;305;
59;309;
58;307;
58;307;
58;309;
59;309;
57;307;
57;306;
56;305;
56;305;
56;305;
58;309;
59;311;
57;307;
59;309;
56;305;
57;309;
59;309;
62;317;
57;306;
58;308;
56;304;
62;316;
59;309;
56;305;
60;311;
57;306;
54;299;
57;307;
62;316;
63;320;
58;308;
62;316;
62;316;
58;309;
60;311;
56;304;
60;313;
62;318;
56;304;
57;306;
56;305;
63;319;
57;306;
59;311;
58;310;
56;305;
58;308;
59;311;
63;319;
65;323;
61;315;
59;311;
62;315;
60;311;
60;313;
58;309;
57;308;
61;316;
61;316;
59;312;
61;315;
60;313;
60;312;
60;313;
60;313;
57;307;
65;325;
59;312;
60;313;
58;308;
61;314;
59;312;
64;320;
64;321;
63;318;
64;321;
60;313;
61;315;
59;312;
61;315;
61;316;
60;313;
59;312;
60;313;
66;325;
66;326;
63;322;
63;319;
60;313;
62;321;
64;322;
59;310;
62;317;
65;323;
66;325;
66;325;
61;314;
64;324;
69;333;
60;313;
64;321;
60;313;
64;324;
60;314;
64;324;
61;316;
62;317;
63;319;
67;327;
64;324;
62;316;
63;319;
64;321;
67;327;
69;331;
66;325;
63;319;
67;327;
64;321;
64;322;
64;321;
66;327;
65;323;
67;327;
59;312;
65;323;
65;323;
66;327;
66;327;
65;323;
65;326;
65;325;
67;330;
64;321;
65;323;
68;330;
67;330;
64;321;
66;327;
67;329;
67;329;
66;327;
68;332;
